Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
500,OR-000500,09/17/2023,09/24/2023,Second Class,CUST-0269,Fiona Garcia,Corporate,United States,Los Angeles,Massachusetts,81038,East,PROD-0021,Technology,Copiers,Copier Machine,1024.53,5,0.26,206.35
501,OR-000501,04/15/2023,04/20/2023,Second Class,CUST-0274,Hannah Lee,Consumer,United States,Los Angeles,California,71528,West,PROD-0032,Furniture,Bookcases,Standard Bookcase,415.07,7,0.2,66.03
502,OR-000502,12/03/2023,12/10/2023,First Class,CUST-0285,Hannah Lee,Corporate,United States,Houston,New York,46128,East,PROD-0069,Furniture,Bookcases,Standard Bookcase,2840.83,9,0.28,896.48
503,OR-000503,08/25/2023,08/31/2023,Standard Class,CUST-0121,Edward Davis,Corporate,United States,New York,Illinois,90851,Central,PROD-0024,Technology,Phones,Mobile Phone,1945.5,8,0.06,747.44
504,OR-000504,07/23/2023,07/28/2023,Same Day,CUST-0406,John Smith,Home Office,United States,Chicago,Georgia,48515,South,PROD-0001,Technology,Accessories,Webcam,1770.71,4,0.01,328.88
505,OR-000505,02/10/2023,02/16/2023,First Class,CUST-0054,Charlie Wilson,Home Office,United States,Chicago,Ohio,65875,Central,PROD-0055,Office Supplies,Labels,Shipping Labels,932.72,7,0.1,273.13
506,OR-000506,02/09/2023,02/13/2023,Standard Class,CUST-0378,Edward Davis,Home Office,United States,Los Angeles,Illinois,34028,Central,PROD-0069,Furniture,Furnishings,Product,318.38,1,0.15,48.11
507,OR-000507,01/22/2023,01/23/2023,Second Class,CUST-0483,Charlie Wilson,Corporate,United States,Houston,Illinois,40700,Central,PROD-0068,Furniture,Furnishings,Product,2195.47,6,0.08,482.06
508,OR-000508,06/03/2023,06/05/2023,First Class,CUST-0147,Fiona Garcia,Consumer,United States,New York,Massachusetts,25767,East,PROD-0095,Furniture,Chairs,Conference Chair,1249.9,4,0.24,333.42
509,OR-000509,08/09/2023,08/14/2023,Standard Class,CUST-0432,Charlie Wilson,Consumer,United States,Chicago,New York,37193,East,PROD-0086,Technology,Computers,Tablet,323.63,1,0.13,91.33
510,OR-000510,02/02/2023,02/09/2023,First Class,CUST-0022,John Smith,Home Office,United States,Houston,Oregon,62208,West,PROD-0097,Furniture,Chairs,Executive Chair,611.06,9,0.09,201.95
511,OR-000511,07/05/2023,07/12/2023,Second Class,CUST-0080,Fiona Garcia,Corporate,United States,New York,Florida,26152,South,PROD-0037,Office Supplies,Paper,Copy Paper,555.66,5,0.03,198.9
512,OR-000512,11/24/2023,12/01/2023,Standard Class,CUST-0141,Edward Davis,Home Office,United States,New York,Florida,72839,South,PROD-0042,Furniture,Bookcases,Corner Bookcase,3679.45,10,0.07,1364.58
513,OR-000513,05/10/2023,05/13/2023,Second Class,CUST-0126,Hannah Lee,Corporate,United States,Chicago,Pennsylvania,36187,East,PROD-0027,Furniture,Chairs,Ergonomic Chair,1966.82,5,0.16,391.31
514,OR-000514,06/03/2023,06/07/2023,Standard Class,CUST-0238,Fiona Garcia,Corporate,United States,Los Angeles,Pennsylvania,69128,East,PROD-0079,Office Supplies,Storage,Storage Bin,1581.7,7,0.28,625.88
515,OR-000515,11/28/2023,12/02/2023,Standard Class,CUST-0332,Hannah Lee,Corporate,United States,Los Angeles,North Carolina,15733,South,PROD-0054,Furniture,Furnishings,Product,106.63,1,0.16,29.01
516,OR-000516,09/14/2023,09/20/2023,Same Day,CUST-0127,Edward Davis,Home Office,United States,Chicago,Illinois,99703,Central,PROD-0063,Office Supplies,Labels,Shipping Labels,1516.32,10,0.04,586.81
517,OR-000517,02/12/2023,02/17/2023,Second Class,CUST-0002,George Martinez,Consumer,United States,Los Angeles,Texas,17339,Central,PROD-0081,Office Supplies,Binders,5-Ring Binder,292.5,1,0.08,53.74
518,OR-000518,09/13/2023,09/19/2023,Same Day,CUST-0148,Jane Doe,Consumer,United States,Los Angeles,Pennsylvania,64117,East,PROD-0050,Technology,Copiers,Copier Machine,1402.68,7,0.21,286.52
519,OR-000519,05/29/2023,06/01/2023,First Class,CUST-0043,Charlie Wilson,Home Office,United States,Los Angeles,California,26809,West,PROD-0087,Technology,Phones,Mobile Phone,799.59,8,0.17,270.77
520,OR-000520,06/27/2023,07/03/2023,First Class,CUST-0480,Hannah Lee,Consumer,United States,Houston,Washington,95272,West,PROD-0060,Furniture,Furnishings,Product,172.64,4,0.17,20.21
521,OR-000521,02/21/2023,02/26/2023,Second Class,CUST-0460,Diana Miller,Home Office,United States,Chicago,Texas,90832,Central,PROD-0071,Furniture,Tables,Coffee Table,1245.37,6,0.04,329.28
522,OR-000522,12/24/2023,12/31/2023,Second Class,CUST-0356,Hannah Lee,Consumer,United States,New York,Massachusetts,91376,East,PROD-0076,Office Supplies,Paper,Sticky Notes,393.1,8,0.13,96.62
523,OR-000523,10/19/2023,10/21/2023,Same Day,CUST-0330,George Martinez,Home Office,United States,Houston,Georgia,65713,South,PROD-0016,Technology,Accessories,Mouse,1740.24,8,0.25,623.76
524,OR-000524,10/19/2023,10/22/2023,Second Class,CUST-0181,George Martinez,Consumer,United States,New York,Florida,93804,South,PROD-0063,Technology,Copiers,Copier Machine,1189.77,7,0.3,332.49
525,OR-000525,03/21/2023,03/26/2023,Second Class,CUST-0441,Bob Johnson,Consumer,United States,Houston,Massachusetts,36399,East,PROD-0001,Office Supplies,Paper,Notebook,221.46,6,0.16,55.83
526,OR-000526,11/20/2023,11/23/2023,Standard Class,CUST-0178,Alice Brown,Home Office,United States,Houston,California,46339,West,PROD-0020,Furniture,Tables,Coffee Table,1004.09,7,0.1,161.84
527,OR-000527,03/14/2023,03/16/2023,Second Class,CUST-0185,Fiona Garcia,Consumer,United States,Los Angeles,Illinois,76150,Central,PROD-0086,Furniture,Chairs,Executive Chair,883.46,4,0.22,241.31
528,OR-000528,01/10/2023,01/14/2023,Second Class,CUST-0329,Hannah Lee,Consumer,United States,New York,Pennsylvania,51533,East,PROD-0018,Technology,Phones,Office Phone,547.47,3,0.29,179.02
529,OR-000529,09/01/2023,09/04/2023,Standard Class,CUST-0047,Edward Davis,Consumer,United States,Los Angeles,Washington,34970,West,PROD-0064,Furniture,Chairs,Ergonomic Chair,144.15,1,0.06,35.18
530,OR-000530,12/14/2023,12/18/2023,First Class,CUST-0302,Diana Miller,Home Office,United States,New York,Massachusetts,84661,East,PROD-0083,Office Supplies,Storage,File Box,163.37,2,0.25,49.82
531,OR-000531,03/21/2023,03/23/2023,Second Class,CUST-0299,Diana Miller,Home Office,United States,New York,California,35848,West,PROD-0036,Office Supplies,Paper,Notebook,1913.09,10,0.09,710.92
532,OR-000532,11/16/2023,11/23/2023,Same Day,CUST-0263,Bob Johnson,Consumer,United States,New York,Illinois,95425,Central,PROD-0003,Technology,Computers,Laptop,561.12,4,0.24,68.25
533,OR-000533,06/25/2023,06/29/2023,Same Day,CUST-0426,Alice Brown,Corporate,United States,Chicago,Massachusetts,70617,East,PROD-0028,Furniture,Tables,Dining Table,506.87,6,0.16,101.96
534,OR-000534,04/14/2023,04/15/2023,Same Day,CUST-0296,Bob Johnson,Corporate,United States,New York,Washington,56526,West,PROD-0067,Technology,Phones,Office Phone,192.61,1,0.25,40.17
535,OR-000535,01/26/2023,02/01/2023,Second Class,CUST-0190,Charlie Wilson,Home Office,United States,New York,Georgia,29888,South,PROD-0095,Technology,Phones,Mobile Phone,634.92,2,0.27,88.23
536,OR-000536,09/02/2023,09/08/2023,Standard Class,CUST-0007,Edward Davis,Corporate,United States,Chicago,Pennsylvania,25513,East,PROD-0090,Furniture,Bookcases,Corner Bookcase,4789.4,10,0.0,698.78
537,OR-000537,07/22/2023,07/25/2023,Second Class,CUST-0019,Bob Johnson,Corporate,United States,New York,New York,36323,East,PROD-0096,Office Supplies,Paper,Notebook,1236.17,10,0.28,392.04
538,OR-000538,01/30/2023,02/03/2023,Same Day,CUST-0415,Hannah Lee,Home Office,United States,New York,Georgia,82436,South,PROD-0067,Furniture,Furnishings,Product,250.39,7,0.28,25.3
539,OR-000539,09/04/2023,09/06/2023,Same Day,CUST-0010,Jane Doe,Consumer,United States,Chicago,Massachusetts,96100,East,PROD-0036,Technology,Accessories,Keyboard,2711.36,8,0.2,439.22
540,OR-000540,12/25/2023,12/31/2023,Standard Class,CUST-0368,Alice Brown,Home Office,United States,New York,Oregon,80042,West,PROD-0086,Office Supplies,Paper,Notebook,699.9,4,0.25,153.85
541,OR-000541,01/22/2023,01/27/2023,Second Class,CUST-0482,Charlie Wilson,Corporate,United States,Los Angeles,New York,58421,East,PROD-0087,Technology,Copiers,Copier Machine,3133.2,7,0.07,968.62
542,OR-000542,11/24/2023,11/26/2023,Second Class,CUST-0391,Charlie Wilson,Home Office,United States,Houston,Massachusetts,23781,East,PROD-0025,Office Supplies,Binders,3-Ring Binder,1666.36,4,0.16,471.72
543,OR-000543,07/13/2023,07/15/2023,First Class,CUST-0253,John Smith,Corporate,United States,New York,Oregon,89535,West,PROD-0018,Office Supplies,Labels,Shipping Labels,3430.11,10,0.24,1196.15
544,OR-000544,07/08/2023,07/10/2023,Standard Class,CUST-0333,Alice Brown,Home Office,United States,Chicago,North Carolina,64311,South,PROD-0031,Technology,Computers,Desktop,452.06,2,0.27,70.39
545,OR-000545,01/06/2023,01/09/2023,First Class,CUST-0356,Edward Davis,Consumer,United States,Houston,Texas,50004,Central,PROD-0097,Office Supplies,Paper,Sticky Notes,2549.34,7,0.09,666.72
546,OR-000546,04/21/2023,04/28/2023,Second Class,CUST-0439,Bob Johnson,Home Office,United States,Chicago,California,87621,West,PROD-0035,Technology,Phones,Office Phone,619.31,7,0.3,61.99
547,OR-000547,07/07/2023,07/12/2023,Same Day,CUST-0055,Hannah Lee,Home Office,United States,Chicago,Illinois,40159,Central,PROD-0033,Furniture,Bookcases,Corner Bookcase,1411.56,8,0.1,310.3
548,OR-000548,06/04/2023,06/08/2023,First Class,CUST-0038,Alice Brown,Consumer,United States,Los Angeles,Oregon,43450,West,PROD-0032,Technology,Accessories,Webcam,158.71,1,0.29,60.17
549,OR-000549,11/22/2023,11/23/2023,Second Class,CUST-0331,Hannah Lee,Home Office,United States,Houston,Oregon,38387,West,PROD-0037,Furniture,Tables,Conference Table,451.0,5,0.09,82.97
550,OR-000550,05/02/2023,05/08/2023,Standard Class,CUST-0062,Charlie Wilson,Consumer,United States,Los Angeles,Pennsylvania,80088,East,PROD-0044,Technology,Phones,Mobile Phone,444.69,5,0.05,174.45
551,OR-000551,10/21/2023,10/23/2023,Standard Class,CUST-0165,Alice Brown,Consumer,United States,Chicago,Texas,32196,Central,PROD-0082,Office Supplies,Storage,File Box,2744.39,9,0.26,502.99
552,OR-000552,08/31/2023,09/02/2023,Same Day,CUST-0075,Jane Doe,Home Office,United States,Los Angeles,Ohio,40950,Central,PROD-0056,Technology,Computers,Tablet,1614.68,5,0.22,583.44
553,OR-000553,04/27/2023,04/29/2023,First Class,CUST-0061,Hannah Lee,Corporate,United States,New York,Texas,90812,Central,PROD-0100,Office Supplies,Labels,Address Labels,447.01,1,0.0,171.03
554,OR-000554,01/05/2023,01/09/2023,Second Class,CUST-0403,Jane Doe,Corporate,United States,Los Angeles,Illinois,61180,Central,PROD-0044,Technology,Phones,Mobile Phone,1972.02,5,0.07,349.98
555,OR-000555,08/16/2023,08/17/2023,Second Class,CUST-0353,John Smith,Consumer,United States,Chicago,New York,63039,East,PROD-0029,Furniture,Bookcases,Standard Bookcase,1713.46,10,0.27,287.53
556,OR-000556,03/22/2023,03/27/2023,First Class,CUST-0224,Diana Miller,Consumer,United States,Houston,Illinois,78282,Central,PROD-0085,Furniture,Chairs,Conference Chair,649.8,3,0.0,231.11
557,OR-000557,03/01/2023,03/07/2023,Second Class,CUST-0399,Jane Doe,Corporate,United States,Chicago,Texas,14765,Central,PROD-0088,Office Supplies,Paper,Notebook,139.23,10,0.24,18.29
558,OR-000558,08/04/2023,08/06/2023,Same Day,CUST-0465,George Martinez,Consumer,United States,New York,Oregon,56254,West,PROD-0094,Office Supplies,Labels,Address Labels,87.42,9,0.29,15.79
559,OR-000559,05/12/2023,05/16/2023,Same Day,CUST-0062,Charlie Wilson,Corporate,United States,Houston,Texas,56423,Central,PROD-0015,Office Supplies,Paper,Copy Paper,2993.9,9,0.11,1120.95
560,OR-000560,01/01/2023,01/04/2023,Same Day,CUST-0370,Charlie Wilson,Consumer,United States,Chicago,Washington,14764,West,PROD-0083,Furniture,Furnishings,Product,1468.46,5,0.12,348.38
561,OR-000561,04/05/2023,04/09/2023,First Class,CUST-0105,Hannah Lee,Home Office,United States,Los Angeles,Massachusetts,71703,East,PROD-0073,Technology,Computers,Laptop,604.09,6,0.22,210.0
562,OR-000562,06/15/2023,06/19/2023,Same Day,CUST-0399,Fiona Garcia,Consumer,United States,Chicago,Florida,33793,South,PROD-0069,Technology,Phones,Office Phone,530.95,2,0.1,152.35
563,OR-000563,11/13/2023,11/14/2023,First Class,CUST-0477,Charlie Wilson,Home Office,United States,Los Angeles,Texas,77441,Central,PROD-0093,Office Supplies,Binders,5-Ring Binder,916.02,4,0.11,211.77
564,OR-000564,03/15/2023,03/18/2023,Standard Class,CUST-0373,Fiona Garcia,Corporate,United States,Los Angeles,Texas,59416,Central,PROD-0080,Technology,Accessories,Mouse,315.43,3,0.25,95.89
565,OR-000565,01/22/2023,01/28/2023,First Class,CUST-0341,Alice Brown,Corporate,United States,Houston,Oregon,10067,West,PROD-0004,Technology,Accessories,Webcam,805.48,4,0.21,114.79
566,OR-000566,05/15/2023,05/17/2023,Standard Class,CUST-0077,Jane Doe,Consumer,United States,Los Angeles,Washington,69267,West,PROD-0046,Office Supplies,Binders,5-Ring Binder,273.56,8,0.26,92.45
567,OR-000567,06/17/2023,06/19/2023,Same Day,CUST-0194,George Martinez,Home Office,United States,Los Angeles,Washington,20085,West,PROD-0095,Office Supplies,Binders,3-Ring Binder,2558.77,10,0.26,964.34
568,OR-000568,05/20/2023,05/22/2023,Standard Class,CUST-0255,Edward Davis,Home Office,United States,Los Angeles,Washington,30931,West,PROD-0060,Technology,Accessories,Mouse,1479.99,4,0.09,467.94
569,OR-000569,04/29/2023,05/06/2023,Second Class,CUST-0095,Charlie Wilson,Corporate,United States,Houston,Florida,54396,South,PROD-0026,Technology,Accessories,Webcam,146.64,1,0.26,20.78
570,OR-000570,01/06/2023,01/13/2023,Second Class,CUST-0023,Diana Miller,Home Office,United States,Houston,Washington,55548,West,PROD-0074,Technology,Copiers,Copier Machine,249.59,1,0.07,42.65
571,OR-000571,12/16/2023,12/17/2023,Second Class,CUST-0213,Edward Davis,Corporate,United States,Chicago,Ohio,64687,Central,PROD-0057,Technology,Computers,Tablet,241.15,6,0.11,81.3
572,OR-000572,03/02/2023,03/07/2023,First Class,CUST-0393,Charlie Wilson,Corporate,United States,Los Angeles,California,62597,West,PROD-0054,Technology,Accessories,Webcam,417.76,2,0.0,122.6
573,OR-000573,08/31/2023,09/05/2023,Same Day,CUST-0130,Diana Miller,Corporate,United States,Houston,Florida,98495,South,PROD-0019,Office Supplies,Paper,Sticky Notes,2902.79,7,0.1,652.38
574,OR-000574,05/11/2023,05/16/2023,Standard Class,CUST-0053,Hannah Lee,Corporate,United States,Houston,Massachusetts,30755,East,PROD-0094,Office Supplies,Storage,File Box,1359.65,6,0.09,205.49
575,OR-000575,03/03/2023,03/06/2023,Standard Class,CUST-0153,George Martinez,Consumer,United States,New York,Florida,93066,South,PROD-0037,Technology,Computers,Laptop,3286.3,10,0.01,374.65
576,OR-000576,06/18/2023,06/23/2023,Second Class,CUST-0484,Bob Johnson,Home Office,United States,Houston,Ohio,70579,Central,PROD-0091,Office Supplies,Binders,3-Ring Binder,990.15,4,0.07,291.25
577,OR-000577,01/12/2023,01/15/2023,Same Day,CUST-0367,Hannah Lee,Home Office,United States,Los Angeles,North Carolina,63920,South,PROD-0001,Office Supplies,Paper,Notebook,1529.25,5,0.26,197.38
578,OR-000578,05/24/2023,05/28/2023,Standard Class,CUST-0183,Edward Davis,Home Office,United States,New York,Pennsylvania,35269,East,PROD-0038,Technology,Phones,Office Phone,2263.06,10,0.07,399.35
579,OR-000579,08/31/2023,09/04/2023,Standard Class,CUST-0074,Edward Davis,Home Office,United States,New York,Pennsylvania,70647,East,PROD-0057,Technology,Computers,Laptop,590.1,10,0.25,112.07
580,OR-000580,05/20/2023,05/25/2023,First Class,CUST-0285,George Martinez,Home Office,United States,New York,Washington,10979,West,PROD-0053,Technology,Phones,Office Phone,2057.47,5,0.15,483.7
581,OR-000581,01/10/2023,01/11/2023,First Class,CUST-0375,Jane Doe,Consumer,United States,Houston,Georgia,61054,South,PROD-0028,Technology,Accessories,Mouse,736.12,5,0.25,243.89
582,OR-000582,03/02/2023,03/08/2023,Same Day,CUST-0076,Charlie Wilson,Consumer,United States,Houston,Massachusetts,27494,East,PROD-0021,Furniture,Bookcases,Corner Bookcase,725.48,2,0.14,236.96
583,OR-000583,02/27/2023,03/05/2023,Same Day,CUST-0387,Diana Miller,Home Office,United States,Los Angeles,Florida,96697,South,PROD-0078,Technology,Phones,Office Phone,144.99,4,0.12,29.42
584,OR-000584,07/01/2023,07/08/2023,Same Day,CUST-0386,Diana Miller,Home Office,United States,New York,California,26470,West,PROD-0018,Technology,Computers,Laptop,2186.67,8,0.24,506.52
585,OR-000585,06/03/2023,06/10/2023,Second Class,CUST-0296,Bob Johnson,Home Office,United States,Chicago,Florida,57182,South,PROD-0014,Furniture,Chairs,Conference Chair,3193.34,10,0.13,1096.53
586,OR-000586,10/10/2023,10/17/2023,First Class,CUST-0395,Edward Davis,Consumer,United States,Houston,Texas,53153,Central,PROD-0012,Office Supplies,Labels,Shipping Labels,1761.89,10,0.08,670.99
587,OR-000587,03/28/2023,04/03/2023,Same Day,CUST-0494,Fiona Garcia,Home Office,United States,New York,Illinois,18460,Central,PROD-0064,Technology,Copiers,Copier Machine,2887.32,8,0.16,478.91
588,OR-000588,02/02/2023,02/09/2023,Standard Class,CUST-0125,George Martinez,Consumer,United States,Los Angeles,Oregon,29124,West,PROD-0092,Office Supplies,Paper,Copy Paper,1291.92,5,0.24,165.85
589,OR-000589,03/16/2023,03/17/2023,First Class,CUST-0070,Edward Davis,Home Office,United States,Los Angeles,Georgia,97957,South,PROD-0073,Office Supplies,Labels,Address Labels,251.72,1,0.02,69.48
590,OR-000590,02/12/2023,02/19/2023,Second Class,CUST-0449,Bob Johnson,Consumer,United States,Chicago,Oregon,40255,West,PROD-0010,Furniture,Tables,Dining Table,1410.59,6,0.1,146.25
591,OR-000591,09/30/2023,10/01/2023,Same Day,CUST-0180,Jane Doe,Consumer,United States,Chicago,Oregon,69810,West,PROD-0044,Furniture,Chairs,Conference Chair,302.61,3,0.02,109.23
592,OR-000592,03/31/2023,04/04/2023,Second Class,CUST-0001,George Martinez,Corporate,United States,New York,Washington,55390,West,PROD-0034,Office Supplies,Labels,Address Labels,264.67,2,0.14,90.14
593,OR-000593,10/14/2023,10/20/2023,Standard Class,CUST-0163,Diana Miller,Consumer,United States,Chicago,California,29881,West,PROD-0023,Technology,Accessories,Keyboard,3405.25,10,0.12,377.42
594,OR-000594,01/24/2023,01/31/2023,First Class,CUST-0187,Diana Miller,Corporate,United States,New York,Florida,59847,South,PROD-0015,Technology,Accessories,Keyboard,68.96,1,0.29,23.78
595,OR-000595,05/02/2023,05/04/2023,Second Class,CUST-0452,Bob Johnson,Consumer,United States,Houston,Massachusetts,61639,East,PROD-0017,Office Supplies,Storage,File Box,130.8,4,0.07,18.97
596,OR-000596,06/03/2023,06/09/2023,First Class,CUST-0105,George Martinez,Consumer,United States,Chicago,Massachusetts,57159,East,PROD-0071,Furniture,Bookcases,Standard Bookcase,1188.26,8,0.11,283.56
597,OR-000597,01/11/2023,01/16/2023,First Class,CUST-0260,John Smith,Home Office,United States,Chicago,Ohio,75375,Central,PROD-0041,Furniture,Chairs,Conference Chair,406.89,8,0.07,115.01
598,OR-000598,08/28/2023,08/30/2023,First Class,CUST-0108,Fiona Garcia,Home Office,United States,New York,Georgia,97887,South,PROD-0036,Office Supplies,Storage,File Box,545.53,2,0.16,149.12
599,OR-000599,06/05/2023,06/09/2023,Same Day,CUST-0417,Diana Miller,Home Office,United States,Chicago,Washington,15713,West,PROD-0082,Office Supplies,Paper,Copy Paper,782.94,3,0.12,232.07
600,OR-000600,06/22/2023,06/25/2023,Standard Class,CUST-0262,George Martinez,Corporate,United States,Chicago,Massachusetts,48803,East,PROD-0006,Furniture,Furnishings,Product,2667.15,7,0.15,1044.69
601,OR-000601,12/04/2023,12/07/2023,Standard Class,CUST-0493,Diana Miller,Consumer,United States,Houston,Florida,38105,South,PROD-0007,Furniture,Chairs,Conference Chair,798.26,2,0.2,252.52
602,OR-000602,05/14/2023,05/21/2023,Same Day,CUST-0484,Diana Miller,Corporate,United States,Chicago,Washington,53247,West,PROD-0035,Technology,Computers,Laptop,299.95,5,0.28,102.75
603,OR-000603,10/25/2023,11/01/2023,Second Class,CUST-0482,Charlie Wilson,Corporate,United States,Houston,Massachusetts,14946,East,PROD-0008,Furniture,Furnishings,Product,729.24,8,0.09,250.47
604,OR-000604,06/26/2023,06/27/2023,First Class,CUST-0031,Jane Doe,Corporate,United States,Los Angeles,Illinois,65071,Central,PROD-0046,Technology,Copiers,Copier Machine,366.31,7,0.22,118.83
605,OR-000605,07/20/2023,07/26/2023,Second Class,CUST-0395,George Martinez,Consumer,United States,Houston,California,23963,West,PROD-0038,Technology,Copiers,Copier Machine,143.44,1,0.21,18.37
606,OR-000606,03/09/2023,03/16/2023,Second Class,CUST-0015,Edward Davis,Consumer,United States,Chicago,North Carolina,24327,South,PROD-0069,Furniture,Furnishings,Product,531.31,4,0.29,146.82
607,OR-000607,02/28/2023,03/05/2023,Standard Class,CUST-0245,Fiona Garcia,Home Office,United States,New York,Florida,84806,South,PROD-0042,Office Supplies,Paper,Notebook,49.53,3,0.21,5.6
608,OR-000608,08/25/2023,08/29/2023,Standard Class,CUST-0200,Diana Miller,Consumer,United States,Los Angeles,Ohio,11106,Central,PROD-0062,Office Supplies,Paper,Sticky Notes,178.2,1,0.27,34.17
609,OR-000609,01/18/2023,01/21/2023,Second Class,CUST-0340,Charlie Wilson,Home Office,United States,New York,North Carolina,24904,South,PROD-0064,Office Supplies,Storage,File Box,1147.38,4,0.26,299.9
610,OR-000610,02/11/2023,02/13/2023,Standard Class,CUST-0332,Bob Johnson,Home Office,United States,Houston,Oregon,45708,West,PROD-0006,Technology,Computers,Tablet,130.13,9,0.15,37.5
611,OR-000611,08/06/2023,08/08/2023,Same Day,CUST-0273,Charlie Wilson,Corporate,United States,Chicago,Illinois,34335,Central,PROD-0030,Furniture,Tables,Coffee Table,3390.04,10,0.18,1236.92
612,OR-000612,08/19/2023,08/22/2023,Same Day,CUST-0021,Bob Johnson,Corporate,United States,Chicago,California,20429,West,PROD-0039,Technology,Accessories,Mouse,231.67,2,0.27,40.96
613,OR-000613,02/05/2023,02/09/2023,First Class,CUST-0168,John Smith,Home Office,United States,New York,Pennsylvania,61860,East,PROD-0060,Office Supplies,Labels,Shipping Labels,426.79,10,0.08,106.44
614,OR-000614,11/15/2023,11/16/2023,First Class,CUST-0247,Jane Doe,Consumer,United States,Los Angeles,New York,51986,East,PROD-0044,Office Supplies,Labels,Address Labels,1055.93,3,0.02,322.33
615,OR-000615,06/14/2023,06/17/2023,First Class,CUST-0168,Fiona Garcia,Home Office,United States,New York,Washington,70946,West,PROD-0100,Furniture,Bookcases,Corner Bookcase,524.83,4,0.16,153.09
616,OR-000616,12/02/2023,12/07/2023,Standard Class,CUST-0151,John Smith,Consumer,United States,New York,Florida,81896,South,PROD-0087,Office Supplies,Binders,5-Ring Binder,230.53,2,0.27,59.19
617,OR-000617,07/15/2023,07/22/2023,Same Day,CUST-0305,George Martinez,Consumer,United States,Houston,Massachusetts,57587,East,PROD-0047,Office Supplies,Binders,3-Ring Binder,333.38,9,0.22,72.49
618,OR-000618,12/31/2023,01/03/2024,Same Day,CUST-0256,George Martinez,Corporate,United States,Chicago,California,84523,West,PROD-0091,Furniture,Tables,Conference Table,1698.97,7,0.27,263.89
619,OR-000619,08/30/2023,09/04/2023,Same Day,CUST-0053,George Martinez,Home Office,United States,Houston,Florida,79826,South,PROD-0037,Technology,Phones,Office Phone,189.52,3,0.11,42.62
620,OR-000620,09/26/2023,10/02/2023,Standard Class,CUST-0395,John Smith,Consumer,United States,Chicago,New York,95713,East,PROD-0073,Office Supplies,Paper,Copy Paper,2073.56,6,0.28,276.51
621,OR-000621,05/11/2023,05/17/2023,Standard Class,CUST-0368,Bob Johnson,Corporate,United States,Chicago,North Carolina,83432,South,PROD-0045,Office Supplies,Binders,3-Ring Binder,1430.06,7,0.18,278.03
622,OR-000622,04/19/2023,04/22/2023,Same Day,CUST-0175,John Smith,Consumer,United States,Los Angeles,Georgia,90759,South,PROD-0066,Technology,Copiers,Copier Machine,983.64,6,0.22,242.15
623,OR-000623,05/30/2023,06/02/2023,First Class,CUST-0148,John Smith,Consumer,United States,Los Angeles,North Carolina,31237,South,PROD-0077,Technology,Phones,Mobile Phone,393.25,1,0.07,131.15
624,OR-000624,12/07/2023,12/11/2023,Same Day,CUST-0080,George Martinez,Corporate,United States,Los Angeles,Texas,88280,Central,PROD-0089,Furniture,Tables,Coffee Table,15.85,1,0.14,2.97
625,OR-000625,03/22/2023,03/28/2023,Same Day,CUST-0483,Hannah Lee,Consumer,United States,Chicago,Georgia,42634,South,PROD-0065,Office Supplies,Storage,Storage Bin,1664.95,9,0.15,410.26
626,OR-000626,03/17/2023,03/22/2023,Standard Class,CUST-0236,Fiona Garcia,Home Office,United States,New York,North Carolina,59466,South,PROD-0060,Technology,Accessories,Webcam,1214.31,4,0.26,144.38
627,OR-000627,06/13/2023,06/15/2023,Second Class,CUST-0475,Bob Johnson,Corporate,United States,Chicago,Massachusetts,44976,East,PROD-0014,Technology,Computers,Desktop,607.25,3,0.12,183.07
628,OR-000628,01/03/2023,01/04/2023,First Class,CUST-0382,Jane Doe,Consumer,United States,Chicago,Georgia,54321,South,PROD-0098,Furniture,Furnishings,Product,1060.26,10,0.18,296.37
629,OR-000629,10/08/2023,10/09/2023,First Class,CUST-0377,Hannah Lee,Corporate,United States,Chicago,Georgia,85892,South,PROD-0018,Office Supplies,Labels,Shipping Labels,197.56,4,0.13,59.87
630,OR-000630,05/27/2023,05/28/2023,Same Day,CUST-0193,Edward Davis,Home Office,United States,Chicago,Pennsylvania,32873,East,PROD-0062,Office Supplies,Storage,File Box,1215.13,5,0.3,285.3
631,OR-000631,02/26/2023,02/28/2023,Standard Class,CUST-0260,Alice Brown,Consumer,United States,Chicago,Massachusetts,74502,East,PROD-0069,Office Supplies,Paper,Notebook,298.84,1,0.28,99.95
632,OR-000632,10/28/2023,11/01/2023,Second Class,CUST-0082,Jane Doe,Home Office,United States,New York,Massachusetts,12922,East,PROD-0083,Technology,Computers,Tablet,357.26,2,0.28,58.99
633,OR-000633,01/30/2023,02/01/2023,Second Class,CUST-0294,Fiona Garcia,Corporate,United States,Chicago,Illinois,56313,Central,PROD-0036,Technology,Computers,Laptop,869.18,7,0.12,216.33
634,OR-000634,08/11/2023,08/13/2023,Second Class,CUST-0124,John Smith,Corporate,United States,New York,California,90984,West,PROD-0081,Furniture,Bookcases,Standard Bookcase,2382.47,6,0.09,541.74
635,OR-000635,08/13/2023,08/18/2023,First Class,CUST-0085,Hannah Lee,Home Office,United States,Houston,Texas,51828,Central,PROD-0082,Technology,Copiers,Copier Machine,1516.35,5,0.0,381.46
