Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
509,OR-000509,08/01/2023,08/07/2023,Standard Class,CUST-0008,Alice Brown,Home Office,United States,Los Angeles,New York,71877,East,PROD-0074,Technology,Copiers,Copier Machine,335.92,2,0.05,48.95
510,OR-000510,01/30/2023,02/03/2023,Standard Class,CUST-0150,Charlie Wilson,Consumer,United States,Houston,Ohio,28030,Central,PROD-0027,Furniture,Furnishings,Product,132.26,4,0.02,49.32
511,OR-000511,05/11/2023,05/15/2023,Second Class,CUST-0172,Diana Miller,Corporate,United States,Houston,Massachusetts,57275,East,PROD-0088,Office Supplies,Storage,File Box,193.02,2,0.16,36.67
512,OR-000512,05/21/2023,05/23/2023,Same Day,CUST-0085,George Martinez,Home Office,United States,Chicago,Ohio,52730,Central,PROD-0044,Technology,Phones,Office Phone,830.79,9,0.25,294.57
513,OR-000513,07/11/2023,07/15/2023,Same Day,CUST-0404,Alice Brown,Corporate,United States,Houston,Florida,86645,South,PROD-0063,Technology,Phones,Office Phone,2105.01,7,0.07,606.87
514,OR-000514,06/07/2023,06/10/2023,Standard Class,CUST-0258,Edward Davis,Home Office,United States,New York,Georgia,94399,South,PROD-0039,Office Supplies,Labels,Address Labels,71.11,1,0.2,9.68
515,OR-000515,04/24/2023,05/01/2023,Standard Class,CUST-0485,Jane Doe,Consumer,United States,Houston,Florida,18201,South,PROD-0031,Furniture,Furnishings,Product,39.37,3,0.07,14.02
516,OR-000516,11/22/2023,11/26/2023,Same Day,CUST-0445,Hannah Lee,Corporate,United States,New York,Massachusetts,98218,East,PROD-0016,Technology,Computers,Desktop,2809.74,9,0.06,352.41
517,OR-000517,02/08/2023,02/13/2023,Standard Class,CUST-0139,George Martinez,Home Office,United States,New York,Texas,73203,Central,PROD-0070,Technology,Computers,Desktop,2614.0,10,0.15,669.12
518,OR-000518,03/30/2023,04/04/2023,Standard Class,CUST-0329,Alice Brown,Home Office,United States,Los Angeles,Pennsylvania,63600,East,PROD-0026,Office Supplies,Storage,File Box,1193.81,7,0.2,446.16
519,OR-000519,03/11/2023,03/18/2023,Same Day,CUST-0133,Alice Brown,Consumer,United States,Chicago,Washington,30045,West,PROD-0087,Furniture,Chairs,Ergonomic Chair,945.2,5,0.17,216.8
520,OR-000520,04/17/2023,04/19/2023,First Class,CUST-0309,George Martinez,Corporate,United States,Chicago,Pennsylvania,28863,East,PROD-0044,Office Supplies,Binders,3-Ring Binder,41.49,1,0.21,14.36
521,OR-000521,04/19/2023,04/22/2023,First Class,CUST-0137,Hannah Lee,Corporate,United States,New York,Georgia,31268,South,PROD-0099,Furniture,Tables,Dining Table,1627.31,10,0.24,477.7
522,OR-000522,01/24/2023,01/31/2023,Standard Class,CUST-0040,Bob Johnson,Home Office,United States,Los Angeles,Massachusetts,69162,East,PROD-0080,Technology,Computers,Desktop,194.06,1,0.06,57.13
523,OR-000523,12/08/2023,12/11/2023,First Class,CUST-0282,Edward Davis,Consumer,United States,New York,Illinois,21595,Central,PROD-0075,Technology,Computers,Desktop,259.13,1,0.17,77.47
524,OR-000524,08/23/2023,08/29/2023,First Class,CUST-0278,Hannah Lee,Home Office,United States,Chicago,Massachusetts,61865,East,PROD-0010,Technology,Accessories,Webcam,160.77,1,0.27,42.17
525,OR-000525,07/10/2023,07/15/2023,Second Class,CUST-0360,Hannah Lee,Home Office,United States,Houston,Oregon,23307,West,PROD-0003,Office Supplies,Binders,3-Ring Binder,1259.91,10,0.1,340.25
526,OR-000526,08/09/2023,08/12/2023,Same Day,CUST-0169,John Smith,Home Office,United States,Chicago,California,79720,West,PROD-0019,Technology,Accessories,Keyboard,314.96,4,0.22,74.51
527,OR-000527,03/02/2023,03/04/2023,First Class,CUST-0494,Jane Doe,Home Office,United States,Houston,Florida,96572,South,PROD-0056,Office Supplies,Labels,Shipping Labels,1243.35,4,0.18,447.65
528,OR-000528,03/05/2023,03/06/2023,Standard Class,CUST-0384,Charlie Wilson,Corporate,United States,Los Angeles,Florida,52790,South,PROD-0022,Technology,Phones,Office Phone,226.73,9,0.25,38.6
529,OR-000529,01/26/2023,01/29/2023,Same Day,CUST-0134,Bob Johnson,Corporate,United States,New York,Ohio,88715,Central,PROD-0055,Office Supplies,Storage,File Box,3466.37,10,0.28,1380.42
530,OR-000530,05/29/2023,06/02/2023,Standard Class,CUST-0424,Jane Doe,Consumer,United States,New York,Texas,61625,Central,PROD-0055,Technology,Copiers,Copier Machine,3808.17,8,0.01,1372.53
531,OR-000531,05/07/2023,05/13/2023,First Class,CUST-0349,Bob Johnson,Consumer,United States,Chicago,Florida,53524,South,PROD-0061,Technology,Accessories,Keyboard,128.44,1,0.3,22.36
532,OR-000532,04/22/2023,04/27/2023,Second Class,CUST-0281,Diana Miller,Home Office,United States,Los Angeles,Oregon,36980,West,PROD-0082,Office Supplies,Storage,Storage Bin,1248.33,3,0.16,190.05
533,OR-000533,12/12/2023,12/16/2023,First Class,CUST-0442,Hannah Lee,Corporate,United States,Chicago,California,33312,West,PROD-0037,Office Supplies,Binders,5-Ring Binder,3447.28,9,0.01,1072.02
534,OR-000534,04/18/2023,04/23/2023,Standard Class,CUST-0375,Fiona Garcia,Corporate,United States,Chicago,Florida,43042,South,PROD-0040,Office Supplies,Binders,5-Ring Binder,897.04,2,0.07,130.4
535,OR-000535,01/04/2023,01/08/2023,Same Day,CUST-0340,Bob Johnson,Consumer,United States,Chicago,Massachusetts,64856,East,PROD-0047,Furniture,Bookcases,Standard Bookcase,1179.86,10,0.28,167.7
536,OR-000536,12/31/2023,01/01/2024,Standard Class,CUST-0345,Charlie Wilson,Home Office,United States,New York,California,99668,West,PROD-0036,Furniture,Chairs,Conference Chair,824.84,3,0.28,293.58
537,OR-000537,01/05/2023,01/12/2023,First Class,CUST-0105,John Smith,Home Office,United States,New York,California,33751,West,PROD-0028,Furniture,Chairs,Ergonomic Chair,518.55,7,0.03,164.8
538,OR-000538,07/13/2023,07/19/2023,Second Class,CUST-0374,Charlie Wilson,Corporate,United States,Houston,California,22465,West,PROD-0002,Furniture,Chairs,Executive Chair,105.73,4,0.08,33.31
539,OR-000539,11/28/2023,12/02/2023,First Class,CUST-0037,Alice Brown,Home Office,United States,Chicago,North Carolina,61824,South,PROD-0087,Furniture,Tables,Dining Table,62.86,1,0.23,22.4
540,OR-000540,07/13/2023,07/19/2023,Standard Class,CUST-0135,Edward Davis,Home Office,United States,New York,Georgia,21674,South,PROD-0010,Furniture,Tables,Conference Table,200.7,10,0.1,61.19
541,OR-000541,05/21/2023,05/25/2023,Second Class,CUST-0159,Alice Brown,Corporate,United States,Los Angeles,New York,25693,East,PROD-0090,Office Supplies,Storage,File Box,1323.67,8,0.19,340.64
542,OR-000542,08/19/2023,08/22/2023,Standard Class,CUST-0457,Alice Brown,Corporate,United States,New York,Oregon,10124,West,PROD-0024,Furniture,Bookcases,Corner Bookcase,783.8,5,0.2,122.92
543,OR-000543,10/30/2023,11/03/2023,First Class,CUST-0267,Bob Johnson,Home Office,United States,Houston,Texas,92892,Central,PROD-0077,Office Supplies,Binders,3-Ring Binder,3093.2,9,0.09,440.05
544,OR-000544,05/08/2023,05/12/2023,Same Day,CUST-0343,George Martinez,Consumer,United States,Chicago,New York,50772,East,PROD-0044,Office Supplies,Paper,Sticky Notes,1933.39,10,0.06,300.92
545,OR-000545,10/29/2023,11/01/2023,Standard Class,CUST-0115,Edward Davis,Corporate,United States,Los Angeles,Florida,45077,South,PROD-0100,Technology,Phones,Mobile Phone,1266.17,6,0.09,181.17
546,OR-000546,05/04/2023,05/11/2023,Standard Class,CUST-0379,Edward Davis,Consumer,United States,Los Angeles,Washington,33845,West,PROD-0041,Office Supplies,Paper,Notebook,48.11,1,0.07,4.99
547,OR-000547,04/07/2023,04/08/2023,Same Day,CUST-0115,Hannah Lee,Corporate,United States,New York,Washington,41917,West,PROD-0098,Technology,Computers,Laptop,392.48,1,0.18,60.23
548,OR-000548,09/01/2023,09/03/2023,First Class,CUST-0063,Alice Brown,Home Office,United States,Los Angeles,Washington,70666,West,PROD-0046,Office Supplies,Storage,Storage Bin,823.56,9,0.23,225.99
549,OR-000549,06/26/2023,07/01/2023,Same Day,CUST-0308,Diana Miller,Home Office,United States,New York,New York,13316,East,PROD-0030,Technology,Computers,Laptop,104.99,2,0.17,25.68
550,OR-000550,09/08/2023,09/11/2023,First Class,CUST-0173,Fiona Garcia,Home Office,United States,Chicago,Pennsylvania,97512,East,PROD-0004,Technology,Phones,Mobile Phone,3080.38,10,0.27,755.68
551,OR-000551,04/25/2023,04/29/2023,Second Class,CUST-0409,Edward Davis,Corporate,United States,Los Angeles,Washington,90987,West,PROD-0020,Furniture,Chairs,Conference Chair,869.48,6,0.23,237.38
552,OR-000552,10/16/2023,10/18/2023,First Class,CUST-0141,Hannah Lee,Corporate,United States,New York,Washington,77521,West,PROD-0041,Furniture,Tables,Dining Table,88.24,2,0.2,9.79
553,OR-000553,02/16/2023,02/18/2023,Standard Class,CUST-0078,Fiona Garcia,Home Office,United States,Chicago,California,97121,West,PROD-0024,Office Supplies,Labels,Shipping Labels,1314.61,4,0.29,213.55
554,OR-000554,11/22/2023,11/29/2023,Second Class,CUST-0336,George Martinez,Corporate,United States,Chicago,California,75856,West,PROD-0070,Office Supplies,Labels,Address Labels,2110.83,7,0.23,478.58
555,OR-000555,02/13/2023,02/14/2023,Standard Class,CUST-0109,Diana Miller,Home Office,United States,New York,Georgia,97620,South,PROD-0064,Office Supplies,Storage,Storage Bin,1065.27,6,0.05,136.71
556,OR-000556,03/29/2023,04/05/2023,First Class,CUST-0060,Alice Brown,Consumer,United States,Chicago,New York,91256,East,PROD-0073,Furniture,Bookcases,Corner Bookcase,609.4,5,0.12,73.46
557,OR-000557,11/13/2023,11/18/2023,Second Class,CUST-0129,Hannah Lee,Consumer,United States,Houston,Georgia,10592,South,PROD-0084,Technology,Copiers,Copier Machine,1143.13,3,0.09,276.41
558,OR-000558,02/17/2023,02/19/2023,Second Class,CUST-0201,Charlie Wilson,Consumer,United States,Los Angeles,New York,90115,East,PROD-0061,Technology,Accessories,Mouse,75.39,2,0.03,9.69
559,OR-000559,01/09/2023,01/13/2023,First Class,CUST-0471,Fiona Garcia,Consumer,United States,Houston,Texas,96567,Central,PROD-0100,Office Supplies,Labels,Shipping Labels,300.13,1,0.08,113.66
560,OR-000560,03/01/2023,03/07/2023,Standard Class,CUST-0201,Hannah Lee,Home Office,United States,Los Angeles,Oregon,82367,West,PROD-0083,Furniture,Tables,Dining Table,1754.27,5,0.24,571.27
561,OR-000561,02/27/2023,03/03/2023,Standard Class,CUST-0272,Fiona Garcia,Home Office,United States,Chicago,California,82369,West,PROD-0005,Office Supplies,Storage,Storage Bin,3935.47,10,0.19,978.1
562,OR-000562,01/08/2023,01/14/2023,Second Class,CUST-0339,John Smith,Home Office,United States,Chicago,Florida,42403,South,PROD-0039,Technology,Phones,Office Phone,553.79,2,0.01,147.66
563,OR-000563,05/13/2023,05/16/2023,First Class,CUST-0452,Bob Johnson,Corporate,United States,New York,Oregon,83477,West,PROD-0039,Office Supplies,Paper,Notebook,921.35,3,0.06,112.58
564,OR-000564,01/22/2023,01/26/2023,Second Class,CUST-0392,George Martinez,Consumer,United States,Chicago,Oregon,18621,West,PROD-0003,Technology,Copiers,Copier Machine,325.05,3,0.21,104.24
565,OR-000565,03/07/2023,03/08/2023,Standard Class,CUST-0009,Jane Doe,Home Office,United States,Los Angeles,Ohio,31578,Central,PROD-0011,Furniture,Bookcases,Standard Bookcase,2105.66,9,0.18,776.53
566,OR-000566,05/23/2023,05/27/2023,First Class,CUST-0055,Hannah Lee,Consumer,United States,Los Angeles,Washington,94037,West,PROD-0079,Office Supplies,Labels,Shipping Labels,424.26,7,0.11,47.21
567,OR-000567,05/18/2023,05/25/2023,Second Class,CUST-0208,Bob Johnson,Home Office,United States,New York,Georgia,81507,South,PROD-0069,Furniture,Tables,Dining Table,1889.41,6,0.3,736.63
568,OR-000568,06/20/2023,06/23/2023,Standard Class,CUST-0076,Edward Davis,Consumer,United States,New York,California,99801,West,PROD-0005,Office Supplies,Paper,Notebook,19.69,2,0.08,4.55
569,OR-000569,10/11/2023,10/15/2023,First Class,CUST-0249,Hannah Lee,Corporate,United States,New York,Illinois,67837,Central,PROD-0082,Technology,Accessories,Webcam,846.75,7,0.17,102.28
570,OR-000570,08/14/2023,08/20/2023,First Class,CUST-0079,Charlie Wilson,Consumer,United States,Chicago,Texas,33069,Central,PROD-0082,Technology,Phones,Mobile Phone,308.61,3,0.13,32.84
571,OR-000571,01/25/2023,01/30/2023,Second Class,CUST-0169,Jane Doe,Corporate,United States,Houston,Washington,72789,West,PROD-0064,Furniture,Furnishings,Product,41.31,1,0.24,8.99
572,OR-000572,11/30/2023,12/01/2023,Second Class,CUST-0399,George Martinez,Corporate,United States,New York,Florida,93275,South,PROD-0036,Furniture,Furnishings,Product,1244.59,9,0.02,285.68
573,OR-000573,02/12/2023,02/14/2023,Same Day,CUST-0500,John Smith,Home Office,United States,New York,Washington,89319,West,PROD-0025,Office Supplies,Labels,Shipping Labels,2238.03,6,0.08,449.45
574,OR-000574,06/26/2023,07/03/2023,Second Class,CUST-0052,Edward Davis,Home Office,United States,Los Angeles,Massachusetts,29389,East,PROD-0078,Technology,Computers,Laptop,226.2,5,0.13,44.7
575,OR-000575,11/17/2023,11/20/2023,Standard Class,CUST-0334,John Smith,Consumer,United States,Houston,North Carolina,88753,South,PROD-0020,Technology,Phones,Office Phone,251.05,7,0.17,31.43
576,OR-000576,05/21/2023,05/25/2023,Second Class,CUST-0187,George Martinez,Corporate,United States,Los Angeles,Washington,97402,West,PROD-0027,Technology,Accessories,Keyboard,1862.01,5,0.23,262.64
577,OR-000577,07/03/2023,07/05/2023,First Class,CUST-0207,Diana Miller,Corporate,United States,Chicago,Oregon,79872,West,PROD-0098,Technology,Phones,Mobile Phone,824.84,3,0.19,318.35
578,OR-000578,12/16/2023,12/20/2023,Same Day,CUST-0331,Alice Brown,Home Office,United States,Houston,Illinois,74043,Central,PROD-0066,Office Supplies,Storage,File Box,2007.37,8,0.29,387.93
579,OR-000579,08/11/2023,08/17/2023,Same Day,CUST-0273,Hannah Lee,Home Office,United States,Houston,Oregon,49007,West,PROD-0056,Furniture,Chairs,Ergonomic Chair,1632.71,8,0.21,176.15
580,OR-000580,12/12/2023,12/18/2023,First Class,CUST-0317,Alice Brown,Consumer,United States,New York,Oregon,78964,West,PROD-0066,Office Supplies,Storage,Storage Bin,746.62,4,0.06,140.8
581,OR-000581,08/13/2023,08/17/2023,Same Day,CUST-0028,Alice Brown,Corporate,United States,Los Angeles,Pennsylvania,57372,East,PROD-0089,Office Supplies,Paper,Notebook,301.93,10,0.12,77.94
582,OR-000582,07/11/2023,07/13/2023,First Class,CUST-0026,Bob Johnson,Consumer,United States,New York,Oregon,80621,West,PROD-0021,Office Supplies,Paper,Sticky Notes,253.8,9,0.2,82.7
583,OR-000583,09/25/2023,10/02/2023,Same Day,CUST-0414,Fiona Garcia,Home Office,United States,Los Angeles,New York,20241,East,PROD-0013,Office Supplies,Labels,Shipping Labels,2422.27,7,0.22,290.55
584,OR-000584,09/14/2023,09/17/2023,Second Class,CUST-0077,Alice Brown,Home Office,United States,Chicago,Texas,22682,Central,PROD-0044,Technology,Copiers,Copier Machine,2936.27,8,0.08,706.89
585,OR-000585,02/01/2023,02/02/2023,Same Day,CUST-0064,George Martinez,Home Office,United States,Chicago,North Carolina,57797,South,PROD-0084,Furniture,Tables,Coffee Table,2797.65,8,0.27,1109.95
586,OR-000586,02/18/2023,02/25/2023,Second Class,CUST-0452,George Martinez,Home Office,United States,Los Angeles,Florida,77277,South,PROD-0065,Furniture,Furnishings,Product,2072.31,9,0.27,823.42
587,OR-000587,06/26/2023,06/29/2023,Second Class,CUST-0460,Jane Doe,Home Office,United States,Los Angeles,Pennsylvania,69314,East,PROD-0044,Technology,Computers,Tablet,2529.63,6,0.02,466.82
588,OR-000588,12/11/2023,12/15/2023,Standard Class,CUST-0102,George Martinez,Home Office,United States,Chicago,Illinois,36191,Central,PROD-0061,Office Supplies,Labels,Shipping Labels,1907.22,5,0.17,237.04
589,OR-000589,02/23/2023,02/25/2023,First Class,CUST-0158,Fiona Garcia,Consumer,United States,New York,California,96963,West,PROD-0087,Furniture,Bookcases,Corner Bookcase,525.56,7,0.2,190.06
590,OR-000590,06/03/2023,06/07/2023,Second Class,CUST-0022,Alice Brown,Consumer,United States,Los Angeles,North Carolina,90307,South,PROD-0030,Office Supplies,Labels,Shipping Labels,1352.23,8,0.21,409.28
591,OR-000591,12/27/2023,12/30/2023,Standard Class,CUST-0313,Edward Davis,Consumer,United States,Los Angeles,California,60752,West,PROD-0051,Office Supplies,Binders,5-Ring Binder,1461.5,5,0.29,265.98
592,OR-000592,10/14/2023,10/16/2023,Standard Class,CUST-0102,Hannah Lee,Corporate,United States,New York,Ohio,53283,Central,PROD-0001,Office Supplies,Binders,3-Ring Binder,3037.9,10,0.15,498.62
593,OR-000593,01/26/2023,02/01/2023,Standard Class,CUST-0235,Jane Doe,Corporate,United States,New York,Oregon,77229,West,PROD-0043,Furniture,Furnishings,Product,332.17,1,0.09,67.64
594,OR-000594,11/28/2023,12/01/2023,Standard Class,CUST-0390,Charlie Wilson,Consumer,United States,Houston,Florida,88701,South,PROD-0032,Technology,Copiers,Copier Machine,1039.56,3,0.0,309.88
595,OR-000595,05/08/2023,05/12/2023,Same Day,CUST-0162,George Martinez,Corporate,United States,Los Angeles,Georgia,95453,South,PROD-0007,Technology,Accessories,Keyboard,1249.41,7,0.09,441.62
596,OR-000596,02/18/2023,02/21/2023,Same Day,CUST-0317,Bob Johnson,Consumer,United States,New York,Massachusetts,40705,East,PROD-0070,Furniture,Bookcases,Corner Bookcase,3033.52,10,0.13,770.58
597,OR-000597,09/24/2023,09/27/2023,First Class,CUST-0489,Jane Doe,Home Office,United States,Houston,California,71366,West,PROD-0066,Office Supplies,Paper,Copy Paper,1022.89,3,0.18,213.84
598,OR-000598,12/18/2023,12/23/2023,Second Class,CUST-0265,Alice Brown,Corporate,United States,Houston,New York,70069,East,PROD-0078,Office Supplies,Binders,5-Ring Binder,2827.62,10,0.1,528.69
599,OR-000599,11/17/2023,11/21/2023,First Class,CUST-0356,John Smith,Consumer,United States,New York,Massachusetts,15558,East,PROD-0027,Office Supplies,Binders,3-Ring Binder,3386.54,10,0.26,1088.29
600,OR-000600,07/29/2023,08/05/2023,Same Day,CUST-0194,Bob Johnson,Consumer,United States,Los Angeles,Texas,60421,Central,PROD-0099,Technology,Phones,Mobile Phone,851.3,3,0.09,153.68
601,OR-000601,07/21/2023,07/27/2023,Second Class,CUST-0210,George Martinez,Home Office,United States,Houston,California,69268,West,PROD-0082,Technology,Computers,Desktop,2318.5,5,0.0,429.25
602,OR-000602,06/14/2023,06/16/2023,Same Day,CUST-0217,George Martinez,Consumer,United States,Houston,Georgia,80528,South,PROD-0036,Technology,Computers,Tablet,785.4,10,0.29,159.43
603,OR-000603,07/23/2023,07/26/2023,Standard Class,CUST-0093,George Martinez,Consumer,United States,New York,Ohio,75588,Central,PROD-0007,Office Supplies,Storage,Storage Bin,787.47,2,0.05,221.79
604,OR-000604,08/22/2023,08/27/2023,Standard Class,CUST-0265,Diana Miller,Home Office,United States,Chicago,Ohio,41308,Central,PROD-0097,Office Supplies,Binders,3-Ring Binder,622.87,4,0.26,163.0
605,OR-000605,03/07/2023,03/08/2023,Second Class,CUST-0157,Alice Brown,Home Office,United States,Los Angeles,Washington,75329,West,PROD-0063,Furniture,Chairs,Ergonomic Chair,720.17,3,0.2,149.41
606,OR-000606,06/28/2023,06/30/2023,Same Day,CUST-0403,Jane Doe,Corporate,United States,New York,Pennsylvania,32814,East,PROD-0007,Office Supplies,Storage,File Box,2042.86,5,0.11,695.4
607,OR-000607,05/10/2023,05/17/2023,Second Class,CUST-0154,Fiona Garcia,Home Office,United States,New York,Pennsylvania,21080,East,PROD-0099,Technology,Phones,Office Phone,1732.87,7,0.25,365.75
608,OR-000608,11/04/2023,11/09/2023,Same Day,CUST-0255,Jane Doe,Home Office,United States,New York,Massachusetts,63804,East,PROD-0005,Furniture,Furnishings,Product,761.4,3,0.23,76.4
609,OR-000609,11/27/2023,11/28/2023,First Class,CUST-0088,John Smith,Consumer,United States,Houston,Washington,28926,West,PROD-0053,Technology,Copiers,Copier Machine,2072.64,8,0.25,475.45
610,OR-000610,06/27/2023,06/30/2023,Second Class,CUST-0011,Jane Doe,Corporate,United States,Chicago,Pennsylvania,24396,East,PROD-0065,Office Supplies,Labels,Address Labels,3215.24,8,0.12,669.51
611,OR-000611,04/12/2023,04/13/2023,Standard Class,CUST-0003,George Martinez,Consumer,United States,Los Angeles,New York,96832,East,PROD-0058,Furniture,Furnishings,Product,105.52,1,0.1,25.35
612,OR-000612,03/15/2023,03/19/2023,Second Class,CUST-0462,Fiona Garcia,Consumer,United States,Los Angeles,Pennsylvania,95576,East,PROD-0059,Furniture,Bookcases,Standard Bookcase,2374.21,7,0.27,638.16
613,OR-000613,11/18/2023,11/19/2023,Standard Class,CUST-0108,Alice Brown,Home Office,United States,Los Angeles,California,65627,West,PROD-0097,Office Supplies,Labels,Address Labels,1436.82,9,0.15,467.44
614,OR-000614,10/24/2023,10/25/2023,Second Class,CUST-0268,Edward Davis,Corporate,United States,New York,Ohio,91045,Central,PROD-0079,Technology,Accessories,Keyboard,3107.32,10,0.19,793.55
615,OR-000615,09/20/2023,09/25/2023,Standard Class,CUST-0419,Charlie Wilson,Corporate,United States,Los Angeles,Florida,44122,South,PROD-0034,Furniture,Chairs,Conference Chair,1362.99,6,0.13,499.69
616,OR-000616,11/06/2023,11/09/2023,Same Day,CUST-0099,Bob Johnson,Corporate,United States,Chicago,Florida,87688,South,PROD-0026,Furniture,Chairs,Executive Chair,1041.39,9,0.18,393.79
617,OR-000617,06/02/2023,06/05/2023,Standard Class,CUST-0172,Edward Davis,Consumer,United States,Houston,Oregon,76438,West,PROD-0056,Office Supplies,Labels,Shipping Labels,488.03,8,0.01,179.32
618,OR-000618,07/23/2023,07/29/2023,Second Class,CUST-0243,Jane Doe,Consumer,United States,Chicago,Oregon,95315,West,PROD-0048,Furniture,Chairs,Ergonomic Chair,1230.07,3,0.14,465.37
619,OR-000619,03/01/2023,03/07/2023,First Class,CUST-0066,Hannah Lee,Consumer,United States,Los Angeles,New York,70761,East,PROD-0039,Technology,Accessories,Webcam,1259.84,3,0.06,502.23
620,OR-000620,03/23/2023,03/29/2023,Same Day,CUST-0129,George Martinez,Corporate,United States,Chicago,New York,35924,East,PROD-0091,Technology,Computers,Desktop,475.04,6,0.05,115.0
621,OR-000621,09/29/2023,09/30/2023,Standard Class,CUST-0440,Fiona Garcia,Home Office,United States,Houston,Georgia,38999,South,PROD-0002,Office Supplies,Storage,Storage Bin,145.21,1,0.15,24.79
622,OR-000622,02/05/2023,02/07/2023,Standard Class,CUST-0189,John Smith,Home Office,United States,New York,Pennsylvania,94626,East,PROD-0097,Furniture,Bookcases,Corner Bookcase,1169.91,4,0.12,224.77
623,OR-000623,04/07/2023,04/09/2023,Same Day,CUST-0309,Charlie Wilson,Consumer,United States,Los Angeles,Pennsylvania,31757,East,PROD-0078,Furniture,Tables,Dining Table,3342.87,8,0.06,364.48
624,OR-000624,03/24/2023,03/30/2023,Second Class,CUST-0462,John Smith,Corporate,United States,Houston,Georgia,88797,South,PROD-0071,Furniture,Bookcases,Corner Bookcase,1237.0,7,0.15,362.47
625,OR-000625,06/14/2023,06/16/2023,Second Class,CUST-0428,Edward Davis,Corporate,United States,Houston,Georgia,39359,South,PROD-0096,Office Supplies,Paper,Notebook,1629.9,4,0.01,341.59
626,OR-000626,10/14/2023,10/16/2023,Second Class,CUST-0150,Edward Davis,Home Office,United States,Los Angeles,Ohio,10352,Central,PROD-0008,Technology,Phones,Mobile Phone,504.58,10,0.04,144.93
627,OR-000627,04/07/2023,04/14/2023,Second Class,CUST-0201,Bob Johnson,Consumer,United States,Chicago,New York,85558,East,PROD-0055,Office Supplies,Labels,Address Labels,443.39,2,0.29,57.38
628,OR-000628,05/19/2023,05/20/2023,Same Day,CUST-0350,Fiona Garcia,Corporate,United States,New York,New York,86922,East,PROD-0021,Furniture,Tables,Coffee Table,320.14,1,0.28,121.11
629,OR-000629,04/06/2023,04/09/2023,First Class,CUST-0383,Jane Doe,Home Office,United States,New York,Illinois,85303,Central,PROD-0080,Furniture,Chairs,Executive Chair,631.31,8,0.14,230.92
630,OR-000630,07/14/2023,07/21/2023,Second Class,CUST-0227,Hannah Lee,Corporate,United States,Los Angeles,Pennsylvania,12226,East,PROD-0027,Technology,Computers,Laptop,352.99,1,0.08,52.99
631,OR-000631,10/01/2023,10/04/2023,Standard Class,CUST-0239,Bob Johnson,Home Office,United States,Chicago,New York,95901,East,PROD-0042,Technology,Accessories,Webcam,1011.65,3,0.18,233.02
632,OR-000632,07/17/2023,07/21/2023,Same Day,CUST-0446,Charlie Wilson,Consumer,United States,New York,New York,74857,East,PROD-0099,Technology,Accessories,Keyboard,273.84,6,0.14,75.3
633,OR-000633,10/10/2023,10/14/2023,Second Class,CUST-0496,Fiona Garcia,Corporate,United States,Los Angeles,Massachusetts,16079,East,PROD-0021,Furniture,Chairs,Executive Chair,115.19,5,0.01,34.39
634,OR-000634,02/19/2023,02/22/2023,Second Class,CUST-0402,Hannah Lee,Corporate,United States,New York,Ohio,75718,Central,PROD-0081,Furniture,Chairs,Ergonomic Chair,53.98,2,0.2,19.55
635,OR-000635,04/25/2023,05/01/2023,Second Class,CUST-0085,John Smith,Consumer,United States,Los Angeles,Oregon,56792,West,PROD-0004,Furniture,Furnishings,Product,388.93,4,0.05,48.08
636,OR-000636,01/30/2023,02/03/2023,First Class,CUST-0116,Charlie Wilson,Corporate,United States,New York,Illinois,55903,Central,PROD-0099,Technology,Copiers,Copier Machine,52.48,2,0.13,11.38
637,OR-000637,12/08/2023,12/13/2023,First Class,CUST-0218,Alice Brown,Home Office,United States,Los Angeles,Ohio,87539,Central,PROD-0061,Technology,Computers,Tablet,356.97,5,0.19,58.82
638,OR-000638,01/26/2023,01/30/2023,Standard Class,CUST-0329,John Smith,Corporate,United States,New York,New York,93116,East,PROD-0061,Office Supplies,Paper,Notebook,384.77,7,0.13,127.59
639,OR-000639,05/12/2023,05/17/2023,Same Day,CUST-0048,Alice Brown,Corporate,United States,New York,Texas,21126,Central,PROD-0082,Technology,Copiers,Copier Machine,2327.1,9,0.24,609.75
640,OR-000640,09/21/2023,09/27/2023,Second Class,CUST-0435,Edward Davis,Home Office,United States,Chicago,Texas,76543,Central,PROD-0043,Furniture,Bookcases,Corner Bookcase,3294.26,10,0.13,668.93
641,OR-000641,12/21/2023,12/22/2023,Same Day,CUST-0403,Edward Davis,Consumer,United States,Los Angeles,Illinois,56007,Central,PROD-0018,Office Supplies,Paper,Notebook,129.69,6,0.26,18.05
642,OR-000642,06/17/2023,06/19/2023,Second Class,CUST-0246,Jane Doe,Corporate,United States,New York,Washington,19571,West,PROD-0074,Furniture,Furnishings,Product,209.87,1,0.3,23.58
643,OR-000643,10/14/2023,10/20/2023,First Class,CUST-0186,Charlie Wilson,Consumer,United States,Houston,Massachusetts,65874,East,PROD-0007,Furniture,Tables,Coffee Table,385.07,5,0.09,105.58
644,OR-000644,01/03/2023,01/04/2023,First Class,CUST-0432,Bob Johnson,Consumer,United States,Los Angeles,New York,19796,East,PROD-0078,Technology,Computers,Desktop,170.73,5,0.17,50.59
